0.014679,-0.585168,0.731740,-0.670793,-0.478906,0.219175,0.002134,-0.352051,1.672751,2.000000
-0.762438,-0.621906,0.523754,0.010202,0.528136,-0.087484,-0.482705,-0.352051,-0.585079,2.000000
-0.818417,-0.352497,0.502956,0.270582,0.786352,-0.654801,-0.398385,-0.352051,1.364865,2.000000
-0.811831,-0.205547,0.454426,0.050260,0.579779,-0.164148,-0.517838,-0.352051,-0.585079,2.000000
-0.683409,-0.854577,0.447493,0.090319,0.812173,0.265173,-0.503784,-0.352051,-0.585079,2.000000
0.077244,-0.058597,0.516821,-0.029857,-0.504728,0.019847,-0.250825,-0.352051,-0.585079,2.000000
0.014679,-0.474956,0.648546,-0.770939,-0.401441,0.219175,0.121587,-0.352051,0.954350,2.000000
-0.308022,-1.479115,0.392030,-0.570647,1.160765,0.188509,-0.040026,-0.352051,1.878008,2.000000
-0.485837,-0.903560,0.135515,0.530962,0.721798,0.357171,-0.292985,-0.352051,-0.585079,2.000000
-0.084107,-0.548431,0.190977,-0.029857,0.347385,0.157843,-0.117319,-0.070485,-0.585079,2.000000
-0.597795,-0.805593,0.114716,-0.009827,0.799263,0.111844,-0.117319,-0.130821,1.672751,2.000000
-0.350829,-1.295427,0.024589,0.370728,0.282831,0.311172,0.191854,-0.352051,-0.585079,2.000000
-0.054471,-0.964789,0.052320,-1.231612,1.496445,-0.225480,0.325360,-0.352051,1.467493,2.000000
2.925577,0.480220,0.322702,-1.572109,-2.686651,-0.639468,1.885276,-0.352051,-0.585079,2.000000
1.888323,0.516958,0.149380,-0.550617,-1.937825,-0.639468,1.288011,-0.352051,-0.585079,2.000000
2.102360,-2.397553,-1.861147,0.871460,-0.595103,0.479834,3.009540,-0.352051,2.904294,2.000000
4.242726,-3.279254,-1.861147,1.312104,-3.667872,0.127177,3.051700,5.983182,2.288522,2.000000
5.125215,-1.356656,-1.861147,-0.891115,-3.215994,-0.578137,5.082401,-0.352051,1.878008,2.000000
1.269263,1.251708,-1.861147,-0.891115,0.024615,-0.608803,1.800956,-0.352051,0.235950,2.000000
-0.061057,0.382253,-1.861147,-1.772402,2.322736,-0.762132,1.428544,-0.352051,-0.585079,2.000000
2.724712,-2.666962,-1.861147,-1.351788,0.721798,-0.762132,4.021377,-0.352051,-0.585079,2.000000
2.971677,-2.924125,-1.861147,-1.391846,0.553957,-0.762132,4.218124,-0.352051,-0.585079,2.000000
3.096807,-0.940298,-1.861147,-1.552080,-0.814587,-0.670134,3.824631,-0.352051,-0.585079,2.000000
0.182616,0.063862,0.794136,-0.370354,-0.130315,0.111844,-0.524864,-0.352051,0.851722,2.000000
0.034437,-0.376989,0.891195,-0.510559,-0.272333,0.157843,-0.370278,-0.352051,-0.585079,2.000000
0.031144,0.002632,0.835733,-0.230149,-0.349798,0.019847,-0.475678,-0.352051,-0.585079,2.000000
-0.024835,-0.205547,0.842665,-0.069915,-0.414352,0.081178,-0.454598,-0.352051,0.441207,2.000000
-0.423272,0.382253,0.690143,0.731255,-0.762943,0.219175,-0.756744,-0.352051,-0.585079,2.000000
-0.538523,-0.132072,0.662411,0.170436,-0.156136,0.234508,-0.651344,-0.352051,2.391151,2.000000
-0.607673,0.186320,0.613881,0.050260,-0.259422,0.219175,-0.700531,-0.352051,-0.585079,2.000000
0.024558,-0.193301,0.745606,-0.250179,-0.323976,0.127177,-0.377305,-0.352051,-0.585079,2.000000
-0.571452,-0.585168,0.593083,0.350699,0.399028,0.219175,-0.651344,-0.352051,1.570122,2.000000
-0.492423,-0.217793,0.593083,0.070290,0.244098,0.096511,-0.602158,-0.352051,-0.585079,2.000000
-0.426565,0.088353,0.551486,0.530962,-0.169047,0.188509,-0.679451,-0.352051,-0.585079,2.000000
1.121084,-0.254530,0.690143,-0.590676,0.127901,0.065846,-0.307038,-0.352051,-0.585079,2.000000
0.116758,-0.585168,0.676277,0.230524,-0.181958,0.127177,-0.285958,-0.352051,0.646464,2.000000
-0.558280,-0.572922,0.641613,-0.370354,0.127901,0.096511,-0.250825,-0.352051,-0.585079,2.000000
0.804968,0.455729,-0.280457,-0.029857,-0.853319,-0.010819,0.627506,-0.352051,1.159608,2.000000
0.762161,0.174074,-0.412181,0.450845,-0.608014,0.050513,0.430760,0.190969,1.159608,2.000000
0.604103,0.700645,-0.925212,0.370728,-1.150267,-0.164148,1.126398,-0.352051,1.262236,2.000000
1.121084,0.418991,-1.160929,-0.170061,-0.595103,-0.256146,1.533944,-0.352051,-0.585079,2.000000
2.560069,0.357762,-1.861147,-0.170061,-1.821628,-0.470806,3.150073,-0.352051,0.441207,2.000000
-0.077521,0.027124,0.898128,-0.530588,-0.207779,0.127177,-0.567024,-0.352051,-0.585079,2.000000
-0.120328,0.370008,0.863464,0.190465,-1.085713,0.065846,-0.524864,-0.352051,0.954350,2.000000
-0.084107,-0.095334,0.808001,-0.390383,0.166634,0.035180,-0.588104,-0.352051,-0.585079,2.000000
-0.156550,-0.266776,0.842665,-0.290237,-0.414352,0.081178,-0.363251,-0.352051,2.288522,2.000000
-0.100571,-0.499447,0.773337,-0.730881,0.541047,0.096511,-0.405411,-0.352051,0.646464,2.000000
-0.413394,-0.634152,0.648546,0.250553,0.399028,0.173176,-0.595131,-0.352051,-0.585079,2.000000
-0.535230,-0.756610,0.579217,0.190465,0.915460,0.249840,-0.742691,-0.352051,-0.585079,2.000000
-0.535230,-0.658643,0.606949,0.390758,0.631422,0.234508,-0.679451,-0.352051,-0.585079,2.000000
-0.482544,-0.095334,0.593083,0.330670,-0.143225,0.280506,-0.595131,-0.352051,-0.585079,2.000000
0.047608,-0.254530,0.655478,-0.750910,0.231188,0.111844,-0.384331,-0.171045,1.159608,2.000000
-0.574744,-0.683135,0.572284,-0.009827,0.463582,0.280506,-0.510811,-0.231380,1.980637,2.000000
-0.419980,-0.499447,0.544553,0.691197,0.089169,0.249840,-0.545944,-0.352051,-0.585079,2.000000
-0.581330,-0.511693,0.343500,-0.430442,0.411939,0.127177,-0.103265,-0.352051,1.878008,2.000000
0.008094,-0.683135,0.683210,-0.410413,-0.104493,0.188509,-0.194612,-0.352051,3.006923,2.000000
-0.222407,0.296533,0.676277,-0.670793,0.153723,-0.593470,-0.250825,-0.352051,-0.585079,2.000000
-0.745974,-0.095334,0.586150,-0.210120,0.024615,0.096511,-0.440545,-0.352051,-0.585079,2.000000
-0.548401,-0.205547,0.613881,-0.130003,0.063347,0.096511,-0.363251,-0.352051,0.441207,2.000000
-0.637309,-1.528098,0.579217,-0.190091,0.308652,0.111844,-0.300012,-0.352051,-0.585079,2.000000
-0.564866,-0.328006,0.530687,0.631109,-0.220690,0.157843,-0.405411,-0.352051,1.159608,2.000000
0.956440,1.117004,0.842665,-1.231612,-1.485948,-0.762132,0.374547,-0.352051,-0.585079,2.000000
-0.189479,0.284287,0.669344,-1.592139,0.450671,-0.670134,-0.018946,-0.352051,-0.585079,2.000000
-0.745974,0.014878,0.496023,-0.450471,0.050437,0.142510,-0.447571,-0.352051,-0.585079,2.000000
-0.469373,-0.670889,0.620814,-0.270208,-0.052850,0.173176,-0.117319,-0.352051,-0.585079,2.000000
-0.627430,-0.450464,0.496023,-0.370354,0.463582,0.035180,-0.264878,-0.352051,-0.585079,2.000000
-0.597795,0.002632,0.489090,-0.330296,-0.014117,0.035180,-0.215692,-0.352051,-0.585079,2.000000
0.936683,0.761875,0.745606,-1.732344,-1.111535,-0.593470,0.486973,-0.352051,-0.585079,2.000000
-0.199357,0.149582,0.502956,0.150407,-0.788765,0.127177,-0.117319,-0.352051,-0.585079,2.000000
-0.133500,0.112845,0.468291,0.370728,-0.917873,0.111844,-0.103265,-0.352051,0.338579,2.000000
-0.014956,-0.095334,0.454426,0.190465,-0.659657,0.096511,0.023214,-0.352051,-0.585079,2.000000
0.320916,0.284287,0.593083,-1.391846,-0.001207,-0.516805,-0.047052,-0.050374,1.878008,2.000000
1.233042,0.957808,0.759471,-1.071378,-1.666699,-0.409475,0.128614,-0.352051,3.212180,2.000000
-1.062089,0.737383,-0.003142,4.116199,-3.564585,1.813797,-2.169100,4.072556,-0.585079,1.000000
0.258352,-0.830085,-0.578569,0.831401,0.050437,0.157843,0.796146,-0.352051,-0.585079,1.000000
1.101327,-2.262849,-0.557771,0.230524,0.269920,-0.041485,1.723663,-0.352051,-0.585079,1.000000
1.035469,-2.911879,-0.675629,0.230524,1.018746,0.127177,1.871223,-0.352051,-0.585079,1.000000
0.436167,-0.940298,-1.861147,0.410787,1.418981,-0.179481,1.807983,-0.352051,-0.585079,1.000000
-0.561573,-0.670889,-1.861147,0.771314,1.586821,0.725161,0.852359,-0.352051,-0.585079,1.000000
0.518489,-0.168810,-1.861147,0.631109,0.489403,-0.041485,1.660423,-0.352051,-0.585079,1.000000
1.753315,0.039370,-1.861147,0.270582,-0.556371,-0.271479,2.306875,-0.352051,-0.585079,1.000000
-1.714078,-0.474956,-1.861147,3.194854,-2.802849,8.759606,-1.403196,-0.352051,-0.585079,1.000000
-1.697613,-0.499447,-1.861147,3.154795,-2.518811,8.759606,-1.424275,-0.352051,-0.585079,1.000000
0.679839,-0.034105,-1.861147,-0.089944,-0.517638,-0.256146,2.489568,-0.352051,-0.585079,1.000000
0.729232,-0.683135,-0.744958,1.452308,-0.608014,0.403170,0.522106,0.130633,4.648981,1.000000
0.930098,-0.536185,-1.632363,0.130377,0.954192,-0.562804,1.625290,-0.352051,2.288522,1.000000
0.225423,0.725137,-0.204195,0.230524,-0.362709,-0.762132,0.430760,-0.352051,-0.585079,1.000000
0.330795,0.467974,-0.190329,-0.510559,0.140812,-0.762132,0.571293,-0.352051,-0.585079,1.000000
-0.024835,1.288446,-0.308188,0.350699,-0.349798,-0.762132,0.212934,-0.352051,-0.585079,1.000000
0.050901,0.835350,-0.342852,0.430816,0.024615,-0.762132,0.255094,-0.352051,-0.585079,1.000000
-1.770057,1.214971,-0.654831,0.190465,2.451844,-0.762132,-0.960517,-0.352051,-0.585079,1.000000
0.169444,1.937476,-1.320384,0.591050,-0.194869,-0.762132,0.697773,-0.352051,-0.585079,1.000000
0.261645,0.908825,-1.861147,1.292074,0.114991,-0.762132,1.351251,-0.352051,-0.585079,1.000000
0.436167,1.410904,-1.861147,-1.772402,1.070389,-0.762132,1.590157,-0.352051,-0.585079,1.000000
-2.375945,4.864232,-1.861147,-2.213046,3.562172,-0.762132,-1.621022,-0.352051,-0.585079,1.000000
-2.323259,0.345516,0.357366,0.731255,0.205366,1.936461,-2.478273,2.041259,-0.585079,1.000000
0.004801,1.117004,0.398963,1.552455,-1.808718,1.476473,-2.225313,2.926180,-0.585079,1.000000
1.575500,0.039370,0.454426,-0.430442,-0.349798,0.157843,-0.089212,-0.352051,-0.585079,1.000000
1.351585,1.778280,-0.335919,1.231986,-3.086886,0.403170,0.564266,-0.352051,-0.585079,1.000000
1.740144,2.917143,-0.592435,-0.270208,-2.867403,-0.286811,-0.243798,3.026740,-0.585079,1.000000
-0.736095,0.578187,-0.627099,0.691197,0.579779,-0.762132,-0.201639,1.176449,-0.585079,1.000000
-0.772317,1.766034,-1.861147,1.872923,0.812173,-0.762132,-0.138399,0.935107,0.338579,1.000000
-0.703166,0.970054,-1.861147,2.694122,1.044568,-0.700800,0.058347,0.452423,0.338579,1.000000
-0.387051,1.643575,-1.861147,1.111811,0.476493,-0.762132,-0.300012,2.845733,0.235950,1.000000
-0.505594,1.410904,-1.861147,1.071752,0.825084,-0.762132,-0.307038,2.805509,0.133321,1.000000
-0.960010,0.896579,-1.861147,2.473800,0.954192,-0.639468,0.079427,0.874772,-0.071936,1.000000
-0.923789,0.565941,-1.861147,2.193391,0.747619,-0.547471,0.318333,1.277009,-0.482450,1.000000
-0.360708,1.582346,-1.861147,1.792806,0.812173,-0.762132,-0.004892,0.975331,-0.585079,1.000000
-1.006111,1.190479,-1.861147,2.433742,0.579779,-0.700800,0.086454,0.935107,-0.585079,1.000000
-0.749267,1.961967,-1.861147,2.133303,0.515225,-0.685467,-0.089212,0.713877,-0.585079,1.000000
-1.081847,2.133409,-1.861147,1.612542,1.096211,-0.762132,-0.433518,0.914995,-0.585079,1.000000
-0.604380,-1.785261,-1.861147,-0.510559,3.265224,3.377754,-0.018946,-0.352051,-0.585079,1.000000
-1.062089,1.766034,-1.861147,1.953040,1.380248,-0.762132,-0.398385,0.774212,-0.585079,1.000000
-0.587916,1.704805,-1.861147,1.091782,0.592690,-0.762132,-0.475678,3.087075,-0.585079,1.000000
-0.722924,1.888492,-1.861147,1.652601,0.837995,-0.762132,-0.173532,0.995443,-0.585079,1.000000
-0.344243,1.888492,-1.861147,0.711226,0.437760,-0.762132,-0.243798,2.765286,-0.585079,1.000000
-0.630723,1.876246,-1.861147,0.851431,0.592690,-0.762132,-0.201639,2.423384,-0.585079,1.000000
-0.018249,1.202725,-1.861147,0.751284,0.269920,1.399809,-1.747501,5.440162,-0.585079,1.000000
-0.647188,1.178233,-1.861147,2.593976,0.257009,-0.762132,0.346440,0.733989,-0.585079,1.000000
-0.703166,0.896579,-1.861147,2.874386,-0.052850,-0.639468,0.156721,1.779805,-0.585079,1.000000
-0.499008,1.851755,-1.861147,1.091782,0.528136,-0.762132,-0.391358,2.845733,-0.585079,1.000000
0.752282,1.165987,-1.861147,1.151869,0.992924,-0.762132,-0.363251,2.946292,-0.585079,1.000000
-0.610966,1.190479,-1.861147,0.991635,1.238229,-0.762132,-0.335145,2.805509,-0.585079,1.000000
-0.413394,1.006792,-1.861147,1.272045,0.915460,-0.762132,-0.236772,3.006628,-0.585079,1.000000
